compound_iso_smiles,affinity
CC(C)Oc1cccc(NC(=O)C2(C)CCCN2C(=O)C(C)C)c1,5.250001023
O=C1C(C2=C(O)c3ccccc3C2=O)=Nc2ccccc21,4.450000476
Br.CCCCCCCCOC(=O)c1c(CSC(=N)N)n(C)c2cc(Br)c(OC(C)=O)cc12,4.700000504
Cc1c(NS(=O)(=O)c2cccs2)cccc1-c1nc2cccnc2s1,4.800000875
COC(=O)c1noc(C)c1-c1ccnn1C(=O)c1ccc(Cl)cc1,5.199998172
CCN(N=Nc1cccc([N+](=O)[O-])c1)c1cccc([N+](=O)[O-])c1,5.499996932
C#CCNC(=O)C1=C[C@H](c2coc3ccccc3c2=O)C[C@H](OCc2ccc(CO)cc2)O1,4.499999679
CCC1(C)NC(=O)N(CC(=O)N2CCN(c3cccc(Cl)c3)CC2)C1=O,4.499999679
CCCCC[C@H]1CCCCC[C@@H](O)C[C@@H](O)[C@@H](O)/C=C/C(=O)O1,4.450000476
O=C(/C=C/c1cn(CC(O)CN2CCCCCC2)c2ccccc12)c1ccc(Br)cc1,4.450000476
CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC,4.536212986
CCOC(=O)c1cnc(-n2nc(C)cc2C)nc1NC(C)c1ccccc1,4.550000452
Cc1ccc(S(=O)(=O)N2C[C@@H]3c4ccccc4N(S(=O)(=O)c4ccc(C)cc4)[C@@H]3[C@@H](C)C2CC(=O)c2ccccc2)cc1,5.450004148
Cc1ccc(Cc2c(-c3ccc(C#N)cc3)nc3ccc(Cl)cn23)cc1,5.299997603
CCCn1c2ccccc2c2cnn(CC(=O)NCCOC)c(=O)c21,5.450004148
O=C(Cc1ccc(Cl)cc1)Nc1nnc2n1CCS2,5.450004148
C[n+]1ccc(CC2C([N+](=O)[O-])=C[N-]c3ncnn32)cc1,5.199998172
CN(C)c1ccc(/C=C/C=C2\C(=O)N(c3ccccc3)c3ccccc32)cc1,7.166852888
O=C1NC(=S)S/C1=C\C=C\c1ccc([N+](=O)[O-])o1,5.350003493
CCOc1ccc(Nc2ccc(/C(=C3/C=C/C(=[N+](/CC)Cc4cccc(S(=O)(=O)[O-])c4)C=C3C)c3ccc(N(CC)Cc4cccc(S(=O)(=O)[O-])c4)cc3C)cc2)cc1.[Na+],7.677780705
CN(CC(O)CON=C1c2ccccc2-c2ccccc21)S(=O)(=O)c1ccc(Br)cc1,4.550000452
COc1ccc(CNS(=O)(=O)c2cc(-c3cc(C)no3)ccc2C(C)C)cc1,4.450000476
CC1CCN(S(=O)(=O)c2ccc3c(ccn3CCC(=O)N3CCCCC3)c2)CC1,5.250001023
O=C(CSCc1ccccc1Cl)NN1C(=O)c2ccccc2C1=O,5.199998172
CC1=CC(=O)NP(=O)(Oc2ccc3ccccc3c2)N1,4.450000476
CCN(C)C1CN(Cc2cn(Cc3ccc(C(F)(F)F)cc3)nn2)S(=O)(=O)C1,4.450000476
O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1ccc(Cc2ccc(C(F)(F)F)cc2)cc1,7.657577319
O=C(Cn1cc2c(n1)CCCCC2)Nc1ccccc1Br,4.899998417
CC(C)(C#CC(=O)[O-])OOC(c1ccccc1)(c1ccccc1)c1ccccc1.[Na+],4.450000476
CC12CCC(C(=O)N(CSC(=S)N/N=C\c3ccccc3O)C1=O)C2(C)C,5.250001023
CC(Oc1ccc(Cl)cc1Cl)C(=O)NC1=NN(c2ccccc2)C(=O)C1,4.949999402
CC(C)(C)c1ccc(C(=O)N2CCC(C(=O)NCCC3=CCCCC3)CC2)cc1,4.450000476
CCCCn1c(/C=N/Nc2nc3ccccc3[nH]2)nc2ccccc21,4.650000221
O=C(Nc1ccc(N2CCCC2)c(Cl)c1)c1ccc([N+](=O)[O-])o1,4.499999679
COc1ccc(CC/C(=N\O)C2(O)CCCCC2)cc1,4.450000476
Cc1csc(NC(=O)c2cc3c(s2)CCCCC3)n1,4.899998417
CCCCNC(=O)c1ccc2nc(CC)c(N(C)Cc3cccs3)n2c1,4.700000504
CSC1CCCCC1(O)CSc1nc2ccccc2o1,5.050000457
CCn1c(CNc2ccc(Cl)cc2)nnc1SCc1ccc(Cl)cc1,4.450000476
c1csc(C2Nc3ccccc3-c3nc4ccccc4n32)c1,5.199998172
O=[N+]([O-])c1ccc2c(c1)C=C/C2=C\c1ccc(C=S)cc1,5.250001023
COC(=O)c1ccc2nc(C3CCCCC3)c(Cc3cccc(Cl)c3)n2c1,5.299997603
Nc1ccc(/C=C/c2nc3ccccc3s2)cc1,4.899998417
NC(=O)NC(c1ccccc1)c1ccccc1F,4.499999679
Clc1ccc2nc(CSc3nncn3-c3ccccc3)cn2c1,4.499999679
CC(C)(C)c1ccc(C(=O)N2CCC(=O)N(C(COCc3ccccc3)Cc3ccccc3)CC2)cc1,4.650000221
Clc1cccc(Cc2c(-c3ccccc3)nc3c4ccccc4ccn23)c1,4.450000476
Cc1cccc(C(=O)OCC(=O)N(C)CC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)c1,4.499999679
COc1ccc(C(=O)O/N=C(\N)c2ccccc2)cc1,4.899998417
Cn1cccc1CC(=O)NNC(=S)NC(=O)c1ccccc1Br,4.849999245
CCOC(=O)c1cccc(NC(=O)C2(S(=O)(=O)c3ccc(C)cc3)CC2)c1,4.499999679
O=C(O)CNC=C1C(=O)CC(c2ccccc2)CC1=O,5.250001023
Cc1ccc(C(=O)Oc2ccc(Cl)c3cccnc23)cc1[N+](=O)[O-],4.450000476
CC1(Cc2cc(Cl)ccc2C(F)(F)F)C(=O)Nc2ccc(OC(F)(F)F)cc21,4.450000476
COc1cc(C2C(C(=O)c3cccs3)=C(O)C(=O)N2CCN2CCOCC2)ccc1OCCC(C)C,5.350003493
Cl.O=C1/C(=C\c2ccc(Cl)c(Cl)c2)CN(C(=O)CCN2CCOCC2)C/C1=C/c1ccc(Cl)c(Cl)c1,4.749999856
COc1cccc(C(O)c2nc(/C=C/c3ccccc3)cs2)c1,4.800000875
COC(=O)[C@@]12CCCCN1[C@H](c1ccc(-c3cccc(Cl)c3)c(OC)c1)[C@@H]1C(=O)N(C)C(=O)[C@@H]12.O=C(O)C(F)(F)F,4.650000221
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(C3=CCCC3)cnc2O[C@@H]1CN(C)C(=O)c1ccncc1,5.250001023
COc1ccc2c(c1)C(=NO)c1cc(OC)ccc1-2,4.943300916
CCCNC(=O)C1(C)CCCN(C(=O)Cc2cccc(OC)c2)C1,4.450000476
O=C(CCSc1nnc(-c2ccncc2)o1)Nc1ccc(Cl)cc1,5.699991797
Cc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cn2)cc1,4.650000221
O=C(COC(=O)c1ccc([N+](=O)[O-])s1)NCCc1ccccc1,4.849999245
CC(=O)Nc1ccc(/C=C/c2nc3ccccc3s2)cc1,5.799998135
Cc1ccc2ccc3cc(C(=O)N4CCN(c5ccccc5)CC4)[nH]c3c2n1,4.650000221
COc1ccc(NC(=O)CN(C2CCCCC2)S(C)(=O)=O)cc1OC,5.499996932
COC(=O)C1=C(c2ccc3ccccc3c2)C[C@@H]2CC[C@H]1N2C(=O)NCc1ccc(F)cc1,4.499999679
COc1ccc(OCC(=O)NNC(=S)NC(=O)C2CC2)cc1,4.550000452
O=C(COc1ccccc1-c1ccccc1)N/N=C/c1ccccn1,4.499999679
Cn1ncc2c(ON=C(N)c3ccc(C(F)(F)F)cc3)ncnc21,5.149997414
O=C(Nc1ccc(NC(=O)C2CCNCC2)cc1)Nc1nc2ccc(O)cc2s1,6.913640169
Cc1ccc(/C=C/C(=O)O)cc1S(=O)(=O)Nc1ccc(C(=O)O)cc1,5.450004148
COc1ccc2c(c1)Sc1cc([N+](=O)[O-])ccc1N2C,6.301029996
CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)C(=O)c4c[nH]c5ccccc45)c3)cc2C(F)(F)F)CC1,4.450000476
CC(=O)C(Sc1ncnc2c1nnn2-c1ccc(F)cc1)C(=O)N(C)C,4.899998417
Cc1cccnc1Nc1nc(-c2ccccn2)cs1,5.250001023
CCCCCCCCOC(=O)c1cc([N+](=O)[O-])c(Sc2[nH]cnc3ncnc2-3)c([N+](=O)[O-])c1,4.450000476
CN(C)c1ccc(/C=C/C=C/c2sc3ccccc3[n+]2C)cc1.[O-][Cl+3]([O-])([O-])[O-],5
O=S(=O)(c1cc(Cl)cc(Cl)c1O)N1CCC2(CC1)OCCO2,4.700000504
Cc1oc(-c2ccccc2)cc1C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,4.450000476
O=C(O)CCCCCCCCc1cn(CN2C(=O)c3ccccc3C2=O)nn1,4.499999679
CCOc1ccc(NC(=O)CSc2nccn2-c2cccc(C)c2C)cc1,4.450000476
CCOC(=O)c1cc2c(c(CCO)n1)[C@H](CCO)N(S(=O)(=O)C(C)(C)C)C2,5.499996932
COc1ccc(OC)c(NC(=O)CSCc2cnn(-c3ccccc3)c2-n2cccc2)c1,4.499999679
Oc1nc(-c2ccccn2)nc2sc(-c3ccccc3)cc12,4.700000504
CC[C@@H]1Cc2cc(O)ccc2C2=C1c1ccc(O)cc1C[C@H]2CC,4.736212487
COC(=O)/C(=C/c1c[nH]c2ccccc12)[N+](=O)[O-],4.450000476
CC(=O)NC(C)(c1ccccc1)c1nc(-c2cccc(C#N)c2)cs1,4.499999679
CC1CN=C(NS(=O)(=O)c2ccccc2)N1,4.499999679
N#Cc1cccc(-c2csc(C(O)(c3ccccc3)C(F)(F)F)n2)c1,4.749999856
Cc1cc(CCNC=O)c(C)c2c1sc1ccccc12,4.450000476
CC(=O)c1ccc(N=C(S)N2c3ccccc3CC2C)cc1,4.450000476
Cc1ccc(C)c(N2CCN(C(=O)CN3CCSc4ccc(S(=O)(=O)N(C)C)cc43)CC2)c1,5.499996932
Cc1cc(C)n(-c2nc3ccccc3c(=O)n2OCCOc2ccccc2)n1,4.499999679
Cc1csc(NC(=O)CSCC(=O)O)c1-c1nc2ccccc2s1,4.650000221
O=C(NC(Cc1c[nH]c2ccccc12)C(=O)N/N=C/c1cccc2ccccc12)c1cccs1,4.650000221
NC(Cc1ccc(Cl)cc1)c1csc(NC(=O)NCC2CCCCC2)n1,4.749999856
COc1ccccc1N(C(C)=O)C1=C(Cl)C(=O)c2ccccc2C1=O,5.250001023
CCOC(=O)N1CCN(S(=O)(=O)c2c(C)nc3scc(C)n3c2=O)CC1,4.450000476
CCOC(=O)[C@]12CCC=C1N(Cc1cccc3ccccc13)C(=O)[C@H](CC(=O)N1CCCC1)C2,4.899998417
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,6
Cc1ccccc1C(=O)NNC(=S)NC(=O)c1cccs1,5.450004148
COc1ccc(N/C=C/C(=O)c2ccc3c(c2)OCO3)cc1OC,4.450000476
CNC(=S)N/N=C/c1ccc(-c2ccc(C(=O)O)cc2)o1,5.099999035
C=CCn1c(N)c(C(=O)OC(C)(C)C)c2nc3ccccc3nc21,4.450000476
CC(C)Cc1cc(C(=O)NCc2ccco2)no1,4.499999679
CCOc1ccc(N2C(=O)CC(SC(=NC)Nc3ccc4c(c3)OCO4)C2=O)cc1,5.199998172
CCOC(=O)c1cc(OC(=O)c2cccc(F)c2)n(-c2ccccc2)n1,4.650000221
Cc1ccc(-n2nc(C)c3c(C)c(CCC(=O)O)c(C)nc32)cc1,5.54999737
O=c1c(Sc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,5.099999035
O=c1oc(=S)oc2c1[C@H](c1ccc(Cl)cc1)O[C@H](C1CCCC1)C2,5.250001023
O=[N+]([O-])c1ccccc1S(=O)(=O)N1CCN(c2ccccc2)CC1,4.800000875
O=[N+]([O-])c1ccc(Cl)cc1N/N=C/c1ccncc1,4.899998417
Cc1nnc(SCc2cc(O)nc(N=C(N)Nc3ccccc3Sc3ccccc3)n2)s1,5.399996913
Oc1ccccc1C1Nc2cccc3cccc(c23)N1,5.095700019
Cc1ccccc1NCc1cccn1-c1nnc(N2CCC(C)CC2)s1,5.199998172
CCc1ccc2oc(-c3ccc(NC(C)=O)cc3)nc2c1,5
Cc1ccc(S(=O)(=O)Nc2cc(Cl)c(O)c3ncccc23)cc1,5
COc1cc(/C=N/NC(=O)c2cc(-c3ccccc3OC(C)C)nc3ccccc23)ccc1O,4.700000504
O=C(Nc1ccc(C#Cc2ccccc2)cc1)C1CC1,5.900008766
Cn1c(CCN2CCCC2)nc2cc(NC(=O)COc3ccc(Cl)cc3)ccc21,6.250031916
Cc1ccc(O)c(NN=C2C(=O)CC(C)(C)CC2=O)c1,5.149997414
Cc1nonc1NC(=O)CSc1nc(C2CCCCC2)nc2ccccc12,4.450000476
CN=C(S)N(CCc1c(C)[nH]c2ccc(C)cc12)Cc1ccco1,4.749999856
Cc1cc(NC(=S)N(Cc2cccc(Br)c2)CC2CCC(C(=O)O)CC2)ccc1Cl,4.450000476
Cc1cc(C(=O)OCCN2C(=O)c3ccccc3C2=O)c2ccccc2n1,4.550000452
Cc1cccc(C)c1N1C(=O)c2ccccc2NC(=O)C1C(=O)NCCc1ccccc1,5.250001023
COc1cccc(C(=O)SC2=NCCS2)c1,4.450000476
COc1ccc(OC)c(S(=O)(=O)Nc2ccc3c(c2)n(C)c(=O)n3C)c1,4.749999856
CCCCCCC(C)(C)c1ccc([C@@H]2C[C@H](O)CC[C@H]2CCCO)c(O)c1,5.286215547
Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N.[Cl-],4.899998417
CCCCc1nc2ccc(F)cc2cc1C,5.250001023
O=C(/C(=N/Nc1cccc(C(F)(F)F)c1)C(=O)C(F)(F)F)c1cccs1,4.700000504
CN(C)c1ccc(/C=C/c2cc[n+](C)c3ccc4ccccc4c23)cc1,5.050000457
CC(C)Oc1cccc(C(=O)NC2=NCCS2)c1,5
Cc1cc(NC(=O)CSCC(=O)N2CCN(c3cccc(C)c3C)CC2)no1,4.450000476
O=C(CCCN1C(=O)c2cccc3cccc(c23)C1=O)N1CCc2ccccc2C1,4.749999856
CC(C)CN1CCN(Cc2cccc3c2OCO3)CC1CCO,5.450004148
O=C(Nc1nnc(C2=COCCO2)o1)c1ccc([N+](=O)[O-])s1,5
Cc1cccc(C)c1NS(=O)(=O)c1ccc(-c2cnc(C3CC3)o2)cc1,4.849999245
,4.450000476
CCC(C)n1c(SC(C)C#N)nc2ccccc2c1=O,4.499999679
O=C(CSc1nc(O)cc(-c2ccccc2)n1)Nc1ccccc1F,5.250001023
O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCN(/[N+]([O-])=N/Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1,4.650000221
COc1ccc(N2CCC(CN=C(S)Nc3cc(C)ccc3C)C2)cc1,4.450000476
COC(=O)c1ccc(C23CC4(C2)[C@H](CN(C)[C@@H]4c2ccccc2)C3c2ccc(C(F)(F)F)cc2)cc1,4.749999856
COc1ccc(N=C(S)Nc2ncccc2C)c(OC)c1,5.399996913
CN(C)/C=C/C(=O)c1ccc(-c2ccc(Cl)cc2Cl)o1,5.149997414
O=C1OC(/C(=C\Nc2ccc(F)cc2F)[N+](=O)[O-])c2ccccc21,4.749999856
Cn1cccc1C(=O)NCCc1ccc(Cl)cc1,5.250001023
Cc1ccc(Cn2c(C(CO)Nc3nc(-c4ccc(Cl)c([N+](=O)[O-])c4)cs3)nc3ccccc32)cc1,4.450000476
Cc1ccc(OC(=O)c2ccc(Br)o2)cc1,4.550000452
Cc1ccccc1-c1ccc(CN2C(C(C)C)C(=O)N(Cc3cn(CCC4OCCO4)nn3)CCS2(=O)=O)cc1,4.450000476
CC1(C(=O)NC(=S)NNC(=O)c2ccncc2)CCCCC1,5
CSCCNC(=O)c1cccc(Cl)c1,4.450000476
CCCCN1C[C@H](C)[C@@H](CC(=O)Nc2ccccc2)C1=O,5.199998172
COc1cc(OC)cc(C(=O)Nc2cc(-c3nc4ccccc4[nH]3)ccc2C)c1,5.350003493
CN(CC1CCCO1)S(=O)(=O)c1ccc(C(=O)Nc2nc(-c3ccccn3)cs2)cc1,4.599999383
Cc1ccoc1C(=O)Nc1cccc(Oc2ccccc2)c1,5.099999035
COCCOC(=O)/C(=C\c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)C(C)=O,4.599999383
CCC(C(=O)OC)n1cnc2scc(-c3ccc(C)cc3)c2c1=O,5.399996913
O=[N+]([O-])/C=C\c1ccc(N2CCCC2)c(F)c1,4.499999679
CC(=O)c1c(C)n(-c2ccc(C)cc2)c2ccc(OC(=O)COc3ccccc3)cc12,4.450000476
CN(C)c1ccc(-c2csc(C(O)c3cccc(Cl)c3)n2)cc1,4.749999856
O=c1c2sc(-c3ccccc3)cc2nc2n1CCC2,5.499996932
O=C(O/N=C(\c1ccccc1)c1ccncc1)c1ccccc1F,4.450000476
COc1ccc(CCNC(=O)c2cnc3scc(C)n3c2=O)cc1OC,4.450000476
CCC(C)Sc1cc(-c2nc3cc(C)ccn3c2NC2CCCCC2)ccc1OC.O=C(O)C(F)(F)F,4.450000476
O=C(CNS(=O)(=O)c1cccc(Cl)c1)OCc1csc(-c2ccccc2)n1,4.450000476
Cc1nn(CC(=O)Nc2nccs2)c(C)c1[N+](=O)[O-],4.499999679
O=C(CSc1nnnn1C1CCCCC1)Nc1nc2c(s1)CCCC2,4.700000504
CCOCc1cc(O)nc(SC)n1,5.250001023
CC(C)CC(N)c1csc(NC(=O)c2cc(C(C)(C)C)nn2Cc2ccccc2)n1,4.650000221
CCOc1ccc(C(C)=O)cc1N1C(=O)C2C3C=CC(O3)C2C1=O,4.450000476
Cc1ccc([C@@H]2CC=C(C(=O)O)[C@H](c3ccc(C(C)(C)C)cc3)N2S(=O)(=O)c2ccc(C)cc2)cc1,4.650000221
CC(C)(C)C(=O)NCC12C=CC(O1)C1C(=O)N(c3ccccc3)C(=O)C12,4.450000476
CN(C)CCOC(=O)c1ccc(COc2ccccc2Br)o1.Cl,4.849999245
COc1ccccc1-c1nc2ccccc2nc1-c1ccccc1OC,4.499999679
NC(=O)c1cnn(C2CCS(=O)(=O)C2)c1,5.399996913
CN(CC(=O)N1CCc2ccccc2C1)c1ccccc1,4.800000875
Cc1cc(C)c(-c2cc(NC(=O)COC(=O)c3ccc(CO)cc3)n(-c3ccccc3)n2)cc1C,5.450004148
CCCCC(CC)C(=O)Oc1ccc(O)c(C(C)(C)C)c1,4.450000476
CCN(CC)CCOc1ccc2c(c1)C(=NNC(=O)c1ccccn1)c1cc(OCCN(CC)CC)ccc1-2,4.450000476
CCOCC(Cc1c[nH]c2ccccc12)NC(=O)c1cnc(N2CCN(C)CC2)s1,5.494850022
CCOC(=O)c1csc(-c2csc(CCNC(=O)c3ccccc3)n2)n1,5.250001023
O=C(COc1ccc(F)cc1Br)NCC1COc2ccccc2O1,4.499999679
CCN(CC)C(=O)C1=C(C)N(Cc2ccccc2)C(=O)C(CC(=O)NC(c2ccccc2)c2ccccc2)C1,4.650000221
C=CCN(CC=C)C(=S)NC(=O)c1ccc(C)c(Br)c1,4.849999245
Cc1cccc(NC(=O)CCN2C(=O)c3ccccc3C2=O)n1,4.450000476
Cc1ccc(S(=O)(=O)N2CCOCC2)cc1C(=O)OCCOc1cccc(Cl)c1,5
Cc1nc2[nH]c(-c3cccs3)nc2cc1Br,4.450000476
COc1cc(CN2CCNC(=O)C2CC(=O)N(C)CCCN2CCOCC2)cc(OC)c1,5.250001023
COc1ccc(/C=C/c2nc3ccccc3c(=O)o2)cc1,4.949999402
COc1cc(OC)nc(Nc2nc(C(N)c3ccccc3)cs2)n1,4.550000452
CCN(Cc1ccccc1)S(=O)(=O)c1ccc(C(=O)Nc2nnc(C3CC3)o2)cc1,5.450004148
O=[N+]([O-])c1ccc2c(c1)nnn2O,4.450000476
O=C(COc1cccc2ccccc12)N1CCN(c2ccccc2)CC1,4.450000476
Cc1ccc(CN2CCCC2(C)C(=O)NC(C)C)cc1,5.499996932
CCCCNc1c(-c2ccc(-c3cccc(Cl)c3)cc2)nc2ccccn12.O=C(O)C(F)(F)F,4.450000476
Clc1ccc(-n2nnnc2Sc2ncnc3sccc23)cc1,5
COc1ccc(C(O)c2nc(-c3ccc4ccccc4c3)cs2)cc1,5.450004148
CCCC(=O)Nc1nc2ccc(NC(=O)c3c(F)c(F)c(OC)c(F)c3F)cc2s1,5.199998172
COc1cccc2cc(-c3ccccc3)c(=O)oc12,5.250001023
Cc1ccsc1-c1nc(CSCC(=O)NCc2ccc3c(c2)OCO3)c(C)o1,4.650000221
CCCC1(C)C(C#N)(C#N)C1(C#N)C#N,4.83621269
O=C(/C=C/c1ccccc1)Nc1cccc(S(=O)(=O)Nc2ccccc2F)c1,5.199998172
N#Cc1ccc(OCC(O)CN2CCN(c3ncc(C(F)(F)F)cc3Cl)CC2)cc1,5.250001023
COc1cc(/C=C(\C#N)C(=O)Nc2ccc(C(=O)O)cc2)ccc1OC(=O)c1cccc(F)c1,4.450000476
COc1ccc(C(C(=O)NC(C)(C)C)n2c(=O)c(-c3cc4ccccc4[nH]3)nc3ccccc32)cc1,4.499999679
Cc1c(C(=O)OCC(=O)N2CC(=O)Nc3ccccc32)oc2ccccc12,6.599980365
CC(=O)N=c1nc(S)ss1,4.650000221
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,5.366531544
CN(C)c1ccc(/C=C/C=C2\C(=O)Nc3ncccc32)cc1,7.93930216
Cc1c(CCC(=O)O)c(=O)oc2cc3occ(-c4ccccc4)c3cc12,4.800000875
O=C(C[C@H]1C[C@H]2c3cc(NC(=O)CC4CC4)ccc3O[C@H]2[C@H](CO)O1)NCc1ccccc1F,5.250001023
CN(Cc1cccnc1)C(=O)CC1C(=O)NCCN1Cc1ccc(-c2ccccc2)cc1,5.199998172
Oc1ccc(Br)cc1/C=N/Nc1ccccn1,5.499996932
CC(C)(C)NC(=O)C(c1ccnc2ccccc12)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,4.899998417
CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O,4.823908741
CCOc1ccccc1NC(=O)C(=O)N/N=C/c1cc(Br)ccc1O,4.949999402
NC(=O)N=Nc1c2nc3ccccc3[nH]c-2c2ccccc12,5.299997603
Oc1cc(CCc2ccccc2)nc(O)n1,5.199998172
CCCCC/C=C/C1=CC(=O)C[C@H](c2ccc(OC)c(OC)c2)C1,4.749999856
C=CCc1ccccc1OCC(=O)N/N=C/c1ccc(OC(C)=O)cc1OC(C)=O,4.899998417
CC(=O)C1=C(c2ccc(Br)cc2)C(=O)c2ccccc2C1=O,4.899998417
O=c1cc(-c2ccccc2)cc(-c2ccccc2)n1[O-].[Na+],4.450000476
COc1cc(OC)cc(C(=O)NNC(=O)c2nn(C)c(=O)c3ccccc23)c1,5.199998172
O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1ccc(Cc2ccccc2Cl)cc1,7.187086643
O=S(=O)(c1ccc2ccccc2c1)N1CCN(S(=O)(=O)N2CCOCC2)CC1,4.450000476
Cc1ccc(-c2ccc(=O)n(Cc3cccc(Br)c3)n2)cc1,4.650000221
CC(=O)NC(=S)NNC(=O)C(c1ccccc1)c1ccccc1,4.650000221
Cn1c(=O)cc(N2CCN(C(=O)c3ccco3)CC2)[nH]c1=O,4.450000476
CCCOc1ccc(F)cc1-c1cc(C(=O)NCc2ccco2)[nH]n1,4.700000504
CC1(C)CC(=O)C(/C=N/c2ccccn2)=C(O)C1,4.899998417
COc1cccc(C(=O)/C=C/Nc2cccc(O)c2)c1,4.749999856
Cc1ccccc1NC1=C/C(=N\S(=O)(=O)c2cccs2)c2ccccc2C1=O,5.499996932
Cc1ccc2nc(-c3cccc(SC4CCCCC4)c3)c(NCc3ccccc3)n2c1.O=C(O)C(F)(F)F,4.700000504
Cc1nc(-c2ccccc2Cl)sc1C(=O)/C=C/N(C)C,4.949999402
CC1CCN(C(=O)c2nc[nH]c2C(=O)N[C@@H](C)C(=O)OCc2ccccc2)CC1,4.450000476
CCOC(=O)c1ccc(N2C(=O)CC(N(C)CCc3ccc(OC)c(OC)c3)C2=O)cc1,5.050000457
CCc1cc(C(=O)Nc2nc(-c3ccccn3)cs2)sc1C,5.250001023
O=S(=O)(c1ccccc1Br)N(CC(O)COCc1ccccc1)C1CC1,4.800000875
O=C(Nc1nc(-c2cccs2)cs1)C1=COCCO1,4.450000476
COc1ccc(NC(=O)/C(C#N)=C/c2ncc([N+](=O)[O-])n2C)c(OC)c1,4.949999402
Cc1cc(OCC(=O)NNC(=O)c2cnccn2)cc(C)c1Cl,4.749999856
CC1(C)C2CCC1(C)C(OC(=O)c1ccc(O)cc1)C2,4.450000476
O=c1c2cc(Br)ccc2[nH]c(=S)n1Cc1ccccc1,4.450000476
CN(C)CCCNC(=O)C1CCNCC1,4.450000476
CS(=O)(=O)N(CC(=O)N1CCN(c2ccccc2F)CC1)c1cccc(C(F)(F)F)c1,4.749999856
COc1ccc(C2=C(c3ccccc3)OC(OC)c3cc(F)ccc32)cn1,4.450000476
CO/N=C/C(C#N)c1ncc(C(F)(F)F)cc1Cl,4.749999856
CCCCCCCCNCCS(=O)(=O)NCCCCCCCC,4.650000221
CCCCN(CC)S(=O)(=O)c1ccc(C(=O)Nc2nnc(CSC)o2)cc1,4.499999679
O=C(NNC(=O)c1ccccn1)c1ccc(OC(F)F)cc1,4.499999679
O=Nc1ccc2oc(=O)ccc2c1,4.736212487
CCOC(=O)c1ccc(NC(=S)P(=O)(c2ccccc2)c2ccccc2)cc1,4.800000875
Cc1ccc(N/N=C(\C#N)C(=N)S)c(C)c1,4.450000476
CCOC(=O)C1CCN(c2ccc(-c3cccs3)nn2)CC1,4.899998417
COc1ccccc1OCCn1cc(C(=O)O)c2ccccc21,4.450000476
CC1CC(C)C(=NNC(N)=O)C(C(O)CC2CCC(=O)NC2=O)C1,5.950007143
CCN1C(=O)[C@H]2[C@H]3CN=C(SC)N3[C@@](Cc3ccccc3)(C(=O)OC)[C@H]2C1=O.O=C(O)C(F)(F)F,5.250001023
CC(C)C[C@H]1CNC(=S)N1C[C@H]1CCCN1C[C@H](CC(C)C)N1C[C@H](CC(C)C)N(CCc2ccccc2)C1=S,4.450000476
CN1C(=O)/C(=C/c2ccc(Cl)s2)C(=O)NC1=S,4.650000221
COc1ccc(N2CCN(C(=O)CN3c4cccc5cccc(c45)S3(=O)=O)CC2)cc1,5.199998172
COC(=O)c1sccc1NC(=O)Nc1ccc(Cl)c(Cl)c1,4.499999679
Cc1cc(C)cc(N2C(=O)CC(Sc3ccccc3C(=O)O)C2=O)c1,4.450000476
CC(C)(C)c1cc(C(c2cccnc2)N2CCN(CCO)CC2)cc(C(C)(C)C)c1O,5.050000457
Cc1csc(NC(=O)Cc2coc3cc(C)c(C(C)C)cc23)n1,4.450000476
Oc1c(Br)cc(Br)cc1CNc1ccccn1,5.450004148
COc1ccc(N2CCN(C(=O)c3ccccc3F)CC2)c([N+](=O)[O-])c1,4.899998417
CC(C)(C)C1CCc2c(sc(NC(=O)C3CC=CCC3C(=O)O)c2C#N)C1,4.450000476
COc1ccc(CC(N)c2csc(NC(=O)Nc3ccccc3Oc3ccccc3)n2)cc1,4.450000476
CSCCC(NS(=O)(=O)c1ccc(Cl)cc1)C(=O)OCc1cccc(Cl)c1,4.899998417
CC(C)(C)[S+]([O-])N1Cc2cc(CO)ccc2[C@H]1CCO,4.450000476
